customer_id,subscription_id,signup_month,billing_month,signup_month_start,billing_month_start,pricing_tier,monthly_price,subscription_status,revenue_change_type,country,company_size
C233,S233,2023-06,2024-02,June,February,Pro,250,Active,No Change,India,Large
C233,S233,2023-06,2024-03,June,March,Pro,250,Active,No Change,India,Large
C233,S233,2023-06,2024-04,June,April,Pro,250,Active,No Change,India,Large
C233,S233,2023-06,2024-05,June,May,Pro,250,Active,No Change,India,Large
C233,S233,2023-06,2024-06,June,June,Enterprise,600,Active,Expansion,India,Large
C233,S233,2023-06,2024-07,June,July,Enterprise,600,Active,No Change,India,Large
C233,S233,2023-06,2024-08,June,August,Enterprise,600,Active,No Change,India,Large
C233,S233,2023-06,2024-09,June,September,Enterprise,600,Active,No Change,India,Large
C233,S233,2023-06,2024-10,June,October,Enterprise,600,Active,No Change,India,Large
C233,S233,2023-06,2024-11,June,November,Enterprise,600,Active,No Change,India,Large
C233,S233,2023-06,2024-12,June,December,Enterprise,600,Active,No Change,India,Large
C234,S234,2023-04,2023-04,April,April,Basic,100,Active,New,Australia,Small
C234,S234,2023-04,2023-05,April,May,Basic,100,Active,No Change,Australia,Small
C234,S234,2023-04,2023-06,April,June,Basic,100,Active,No Change,Australia,Small
C234,S234,2023-04,2023-07,April,July,Basic,100,Active,No Change,Australia,Small
C234,S234,2023-04,2023-08,April,August,Pro,250,Active,Expansion,Australia,Small
C234,S234,2023-04,2023-09,April,September,Pro,250,Active,No Change,Australia,Small
C234,S234,2023-04,2023-10,April,October,Pro,250,Active,No Change,Australia,Small
C234,S234,2023-04,2023-11,April,November,Pro,250,Active,No Change,Australia,Small
C234,S234,2023-04,2023-12,April,December,Pro,250,Active,No Change,Australia,Small
C234,S234,2023-04,2024-01,April,January,Pro,250,Active,No Change,Australia,Small
C234,S234,2023-04,2024-02,April,February,Pro,250,Active,No Change,Australia,Small
C234,S234,2023-04,2024-03,April,March,Pro,250,Churned,Churn,Australia,Small
C235,S235,2023-01,2023-01,January,January,Enterprise,600,Active,New,Australia,Small
C235,S235,2023-01,2023-02,January,February,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2023-03,January,March,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2023-04,January,April,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2023-05,January,May,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2023-06,January,June,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2023-07,January,July,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2023-08,January,August,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2023-09,January,September,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2023-10,January,October,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2023-11,January,November,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2023-12,January,December,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2024-01,January,January,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2024-02,January,February,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2024-03,January,March,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2024-04,January,April,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2024-05,January,May,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2024-06,January,June,Enterprise,600,Active,No Change,Australia,Small
C235,S235,2023-01,2024-07,January,July,Enterprise,600,Churned,Churn,Australia,Small
C236,S236,2023-04,2023-04,April,April,Basic,100,Active,New,Germany,Large
C236,S236,2023-04,2023-05,April,May,Basic,100,Active,No Change,Germany,Large
C236,S236,2023-04,2023-06,April,June,Basic,100,Active,No Change,Germany,Large
C236,S236,2023-04,2023-07,April,July,Pro,250,Active,Expansion,Germany,Large
C236,S236,2023-04,2023-08,April,August,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2023-09,April,September,Pro,250,Active,Expansion,Germany,Large
C236,S236,2023-04,2023-10,April,October,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2023-11,April,November,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2023-12,April,December,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2024-01,April,January,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2024-02,April,February,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2024-03,April,March,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2024-04,April,April,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2024-05,April,May,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2024-06,April,June,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2024-07,April,July,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2024-08,April,August,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2024-09,April,September,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2024-10,April,October,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2024-11,April,November,Pro,250,Active,No Change,Germany,Large
C236,S236,2023-04,2024-12,April,December,Pro,250,Active,No Change,Germany,Large
C237,S237,2023-02,2023-02,February,February,Pro,250,Active,New,Australia,Small
C237,S237,2023-02,2023-03,February,March,Enterprise,600,Active,Expansion,Australia,Small
C237,S237,2023-02,2023-04,February,April,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2023-05,February,May,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2023-06,February,June,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2023-07,February,July,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2023-08,February,August,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2023-09,February,September,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2023-10,February,October,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2023-11,February,November,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2023-12,February,December,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2024-01,February,January,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2024-02,February,February,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2024-03,February,March,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2024-04,February,April,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2024-05,February,May,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2024-06,February,June,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2024-07,February,July,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2024-08,February,August,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2024-09,February,September,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2024-10,February,October,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2024-11,February,November,Enterprise,600,Active,No Change,Australia,Small
C237,S237,2023-02,2024-12,February,December,Enterprise,600,Active,No Change,Australia,Small
C238,S238,2023-01,2023-01,January,January,Pro,250,Active,New,India,Mid
C238,S238,2023-01,2023-02,January,February,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2023-03,January,March,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2023-04,January,April,Pro,250,Active,Expansion,India,Mid
C238,S238,2023-01,2023-05,January,May,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2023-06,January,June,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2023-07,January,July,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2023-08,January,August,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2023-09,January,September,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2023-10,January,October,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2023-11,January,November,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2023-12,January,December,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2024-01,January,January,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2024-02,January,February,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2024-03,January,March,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2024-04,January,April,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2024-05,January,May,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2024-06,January,June,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2024-07,January,July,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2024-08,January,August,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2024-09,January,September,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2024-10,January,October,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2024-11,January,November,Pro,250,Active,No Change,India,Mid
C238,S238,2023-01,2024-12,January,December,Pro,250,Active,No Change,India,Mid
C239,S239,2023-01,2023-01,January,January,Basic,100,Active,New,Germany,Small
C239,S239,2023-01,2023-02,January,February,Basic,100,Active,No Change,Germany,Small
C239,S239,2023-01,2023-03,January,March,Basic,100,Active,No Change,Germany,Small
C239,S239,2023-01,2023-04,January,April,Pro,250,Active,Expansion,Germany,Small
C239,S239,2023-01,2023-05,January,May,Pro,250,Active,No Change,Germany,Small
C239,S239,2023-01,2023-06,January,June,Pro,250,Active,No Change,Germany,Small
C239,S239,2023-01,2023-07,January,July,Pro,250,Churned,Churn,Germany,Small
C240,S240,2023-02,2023-02,February,February,Pro,250,Active,New,India,Small
C240,S240,2023-02,2023-03,February,March,Pro,250,Active,No Change,India,Small
C240,S240,2023-02,2023-04,February,April,Enterprise,600,Active,Expansion,India,Small
C240,S240,2023-02,2023-05,February,May,Enterprise,600,Active,No Change,India,Small
C240,S240,2023-02,2023-06,February,June,Enterprise,600,Active,No Change,India,Small
C240,S240,2023-02,2023-07,February,July,Enterprise,600,Active,No Change,India,Small
C240,S240,2023-02,2023-08,February,August,Enterprise,600,Active,No Change,India,Small
C240,S240,2023-02,2023-09,February,September,Enterprise,600,Active,No Change,India,Small
C240,S240,2023-02,2023-10,February,October,Enterprise,600,Active,No Change,India,Small
C240,S240,2023-02,2023-11,February,November,Enterprise,600,Active,No Change,India,Small
C240,S240,2023-02,2023-12,February,December,Enterprise,600,Active,No Change,India,Small
C240,S240,2023-02,2024-01,February,January,Enterprise,600,Active,No Change,India,Small
C240,S240,2023-02,2024-02,February,February,Enterprise,600,Active,No Change,India,Small
C240,S240,2023-02,2024-03,February,March,Enterprise,600,Active,No Change,India,Small
C240,S240,2023-02,2024-04,February,April,Enterprise,600,Active,No Change,India,Small
C240,S240,2023-02,2024-05,February,May,Enterprise,600,Churned,Churn,India,Small
C241,S241,2023-06,2023-06,June,June,Enterprise,600,Active,New,Germany,Mid
C241,S241,2023-06,2023-07,June,July,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2023-08,June,August,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2023-09,June,September,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2023-10,June,October,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2023-11,June,November,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2023-12,June,December,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2024-01,June,January,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2024-02,June,February,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2024-03,June,March,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2024-04,June,April,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2024-05,June,May,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2024-06,June,June,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2024-07,June,July,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2024-08,June,August,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2024-09,June,September,Enterprise,600,Active,No Change,Germany,Mid
C241,S241,2023-06,2024-10,June,October,Enterprise,600,Churned,Churn,Germany,Mid
C242,S242,2023-06,2023-06,June,June,Pro,250,Active,New,India,Large
C242,S242,2023-06,2023-07,June,July,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2023-08,June,August,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2023-09,June,September,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2023-10,June,October,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2023-11,June,November,Pro,250,Active,Expansion,India,Large
C242,S242,2023-06,2023-12,June,December,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2024-01,June,January,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2024-02,June,February,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2024-03,June,March,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2024-04,June,April,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2024-05,June,May,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2024-06,June,June,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2024-07,June,July,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2024-08,June,August,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2024-09,June,September,Pro,250,Active,No Change,India,Large
C242,S242,2023-06,2024-10,June,October,Pro,250,Active,Expansion,India,Large
C242,S242,2023-06,2024-11,June,November,Pro,250,Active,Expansion,India,Large
C242,S242,2023-06,2024-12,June,December,Pro,250,Active,No Change,India,Large
C243,S243,2023-04,2023-04,April,April,Basic,100,Active,New,Australia,Large
C243,S243,2023-04,2023-05,April,May,Basic,100,Active,No Change,Australia,Large
C243,S243,2023-04,2023-06,April,June,Basic,100,Active,No Change,Australia,Large
C243,S243,2023-04,2023-07,April,July,Basic,100,Active,No Change,Australia,Large
C243,S243,2023-04,2023-08,April,August,Basic,100,Active,No Change,Australia,Large
C243,S243,2023-04,2023-09,April,September,Pro,250,Active,Expansion,Australia,Large
C243,S243,2023-04,2023-10,April,October,Pro,250,Active,Expansion,Australia,Large
C243,S243,2023-04,2023-11,April,November,Pro,250,Active,No Change,Australia,Large
C243,S243,2023-04,2023-12,April,December,Pro,250,Active,No Change,Australia,Large
C243,S243,2023-04,2024-01,April,January,Pro,250,Active,No Change,Australia,Large
C243,S243,2023-04,2024-02,April,February,Pro,250,Active,No Change,Australia,Large
C243,S243,2023-04,2024-03,April,March,Pro,250,Active,No Change,Australia,Large
C243,S243,2023-04,2024-04,April,April,Pro,250,Churned,Churn,Australia,Large
C244,S244,2023-01,2023-01,January,January,Basic,100,Active,New,USA,Mid
C244,S244,2023-01,2023-02,January,February,Basic,100,Active,No Change,USA,Mid
C244,S244,2023-01,2023-03,January,March,Basic,100,Active,No Change,USA,Mid
C244,S244,2023-01,2023-04,January,April,Basic,100,Churned,Churn,USA,Mid
C245,S245,2023-02,2023-02,February,February,Pro,250,Active,New,USA,Small
C245,S245,2023-02,2023-03,February,March,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2023-04,February,April,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2023-05,February,May,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2023-06,February,June,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2023-07,February,July,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2023-08,February,August,Pro,250,Active,Expansion,USA,Small
C245,S245,2023-02,2023-09,February,September,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2023-10,February,October,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2023-11,February,November,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2023-12,February,December,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2024-01,February,January,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2024-02,February,February,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2024-03,February,March,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2024-04,February,April,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2024-05,February,May,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2024-06,February,June,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2024-07,February,July,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2024-08,February,August,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2024-09,February,September,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2024-10,February,October,Pro,250,Active,No Change,USA,Small
C245,S245,2023-02,2024-11,February,November,Pro,250,Active,Expansion,USA,Small
C245,S245,2023-02,2024-12,February,December,Pro,250,Active,No Change,USA,Small
C246,S246,2023-05,2023-05,May,May,Enterprise,600,Active,New,Germany,Large
C246,S246,2023-05,2023-06,May,June,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2023-07,May,July,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2023-08,May,August,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2023-09,May,September,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2023-10,May,October,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2023-11,May,November,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2023-12,May,December,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2024-01,May,January,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2024-02,May,February,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2024-03,May,March,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2024-04,May,April,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2024-05,May,May,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2024-06,May,June,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2024-07,May,July,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2024-08,May,August,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2024-09,May,September,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2024-10,May,October,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2024-11,May,November,Enterprise,600,Active,No Change,Germany,Large
C246,S246,2023-05,2024-12,May,December,Enterprise,600,Active,No Change,Germany,Large
C247,S247,2023-02,2023-02,February,February,Basic,100,Active,New,UK,Large
C247,S247,2023-02,2023-03,February,March,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2023-04,February,April,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2023-05,February,May,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2023-06,February,June,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2023-07,February,July,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2023-08,February,August,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2023-09,February,September,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2023-10,February,October,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2023-11,February,November,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2023-12,February,December,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2024-01,February,January,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2024-02,February,February,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2024-03,February,March,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2024-04,February,April,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2024-05,February,May,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2024-06,February,June,Basic,100,Active,No Change,UK,Large
C247,S247,2023-02,2024-07,February,July,Basic,100,Churned,Churn,UK,Large
C248,S248,2023-05,2023-05,May,May,Pro,250,Active,New,Germany,Large
C248,S248,2023-05,2023-06,May,June,Pro,250,Active,Expansion,Germany,Large
C248,S248,2023-05,2023-07,May,July,Pro,250,Active,No Change,Germany,Large
C248,S248,2023-05,2023-08,May,August,Pro,250,Active,No Change,Germany,Large
C248,S248,2023-05,2023-09,May,September,Pro,250,Active,No Change,Germany,Large
C248,S248,2023-05,2023-10,May,October,Pro,250,Active,No Change,Germany,Large
C248,S248,2023-05,2023-11,May,November,Pro,250,Active,No Change,Germany,Large
C248,S248,2023-05,2023-12,May,December,Pro,250,Active,No Change,Germany,Large
C248,S248,2023-05,2024-01,May,January,Pro,250,Active,No Change,Germany,Large
C248,S248,2023-05,2024-02,May,February,Pro,250,Churned,Churn,Germany,Large
C249,S249,2023-01,2023-01,January,January,Pro,250,Active,New,Australia,Small
C249,S249,2023-01,2023-02,January,February,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2023-03,January,March,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2023-04,January,April,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2023-05,January,May,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2023-06,January,June,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2023-07,January,July,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2023-08,January,August,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2023-09,January,September,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2023-10,January,October,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2023-11,January,November,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2023-12,January,December,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2024-01,January,January,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2024-02,January,February,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2024-03,January,March,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2024-04,January,April,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2024-05,January,May,Pro,250,Active,Expansion,Australia,Small
C249,S249,2023-01,2024-06,January,June,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2024-07,January,July,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2024-08,January,August,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2024-09,January,September,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2024-10,January,October,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2024-11,January,November,Pro,250,Active,No Change,Australia,Small
C249,S249,2023-01,2024-12,January,December,Pro,250,Active,No Change,Australia,Small
C250,S250,2023-05,2023-05,May,May,Basic,100,Active,New,USA,Large
C250,S250,2023-05,2023-06,May,June,Basic,100,Active,No Change,USA,Large
C250,S250,2023-05,2023-07,May,July,Basic,100,Active,No Change,USA,Large
C250,S250,2023-05,2023-08,May,August,Basic,100,Active,No Change,USA,Large
C250,S250,2023-05,2023-09,May,September,Basic,100,Active,No Change,USA,Large
C250,S250,2023-05,2023-10,May,October,Basic,100,Active,No Change,USA,Large
C250,S250,2023-05,2023-11,May,November,Basic,100,Active,No Change,USA,Large
C250,S250,2023-05,2023-12,May,December,Basic,100,Active,No Change,USA,Large
C250,S250,2023-05,2024-01,May,January,Basic,100,Active,No Change,USA,Large
C250,S250,2023-05,2024-02,May,February,Basic,100,Active,No Change,USA,Large
C250,S250,2023-05,2024-03,May,March,Basic,100,Active,No Change,USA,Large
C250,S250,2023-05,2024-04,May,April,Pro,250,Active,Expansion,USA,Large
C250,S250,2023-05,2024-05,May,May,Pro,250,Active,No Change,USA,Large
C250,S250,2023-05,2024-06,May,June,Pro,250,Active,No Change,USA,Large
C250,S250,2023-05,2024-07,May,July,Pro,250,Active,Expansion,USA,Large
C250,S250,2023-05,2024-08,May,August,Pro,250,Active,No Change,USA,Large
C250,S250,2023-05,2024-09,May,September,Pro,250,Active,No Change,USA,Large
C250,S250,2023-05,2024-10,May,October,Pro,250,Active,No Change,USA,Large
C250,S250,2023-05,2024-11,May,November,Pro,250,Churned,Churn,USA,Large
C251,S251,2023-05,2023-05,May,May,Pro,250,Active,New,Germany,Small
C251,S251,2023-05,2023-06,May,June,Pro,250,Active,No Change,Germany,Small
C251,S251,2023-05,2023-07,May,July,Pro,250,Active,No Change,Germany,Small
C251,S251,2023-05,2023-08,May,August,Pro,250,Active,No Change,Germany,Small
C251,S251,2023-05,2023-09,May,September,Pro,250,Active,No Change,Germany,Small
C251,S251,2023-05,2023-10,May,October,Pro,250,Active,Expansion,Germany,Small
C251,S251,2023-05,2023-11,May,November,Pro,250,Active,No Change,Germany,Small
C251,S251,2023-05,2023-12,May,December,Pro,250,Churned,Churn,Germany,Small
C252,S252,2023-06,2023-06,June,June,Basic,100,Active,New,UK,Large
C252,S252,2023-06,2023-07,June,July,Basic,100,Active,No Change,UK,Large
C252,S252,2023-06,2023-08,June,August,Pro,250,Active,Expansion,UK,Large
C252,S252,2023-06,2023-09,June,September,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2023-10,June,October,Pro,250,Active,Expansion,UK,Large
C252,S252,2023-06,2023-11,June,November,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2023-12,June,December,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2024-01,June,January,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2024-02,June,February,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2024-03,June,March,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2024-04,June,April,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2024-05,June,May,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2024-06,June,June,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2024-07,June,July,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2024-08,June,August,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2024-09,June,September,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2024-10,June,October,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2024-11,June,November,Pro,250,Active,No Change,UK,Large
C252,S252,2023-06,2024-12,June,December,Pro,250,Active,No Change,UK,Large
C253,S253,2023-06,2023-06,June,June,Basic,100,Active,New,USA,Mid
C253,S253,2023-06,2023-07,June,July,Basic,100,Active,No Change,USA,Mid
C253,S253,2023-06,2023-08,June,August,Basic,100,Active,No Change,USA,Mid
C253,S253,2023-06,2023-09,June,September,Pro,250,Active,Expansion,USA,Mid
C253,S253,2023-06,2023-10,June,October,Pro,250,Active,No Change,USA,Mid
C253,S253,2023-06,2023-11,June,November,Pro,250,Active,No Change,USA,Mid
C253,S253,2023-06,2023-12,June,December,Pro,250,Active,No Change,USA,Mid
C253,S253,2023-06,2024-01,June,January,Pro,250,Active,No Change,USA,Mid
C253,S253,2023-06,2024-02,June,February,Pro,250,Active,No Change,USA,Mid
C253,S253,2023-06,2024-03,June,March,Pro,250,Active,No Change,USA,Mid
C253,S253,2023-06,2024-04,June,April,Pro,250,Active,No Change,USA,Mid
C253,S253,2023-06,2024-05,June,May,Pro,250,Active,No Change,USA,Mid
C253,S253,2023-06,2024-06,June,June,Pro,250,Active,No Change,USA,Mid
C253,S253,2023-06,2024-07,June,July,Pro,250,Active,No Change,USA,Mid
C253,S253,2023-06,2024-08,June,August,Pro,250,Churned,Churn,USA,Mid
C254,S254,2023-01,2023-01,January,January,Basic,100,Active,New,UK,Small
C254,S254,2023-01,2023-02,January,February,Basic,100,Active,No Change,UK,Small
C254,S254,2023-01,2023-03,January,March,Basic,100,Active,No Change,UK,Small
C254,S254,2023-01,2023-04,January,April,Basic,100,Active,No Change,UK,Small
C254,S254,2023-01,2023-05,January,May,Pro,250,Active,Expansion,UK,Small
C254,S254,2023-01,2023-06,January,June,Pro,250,Active,No Change,UK,Small
